"_id","_rev","roomRef","joined","LPG_MQ9_Level","CH4_MQ9_Level","CO_MQ9_Level","CO_MQ135_Level","Alcool_MQ135_Level","CO2_MQ135_Level","Toluen_MQ135_Level","MH4_MQ135_Level","Aceton_MQ135_Level","O3_MQ131_Level","Temperatura_Level","Humidade_Level","QualityAirConcept","CO_MQ9_Level_IQAR","CO_MQ135_Level_IQAR","O3_MQ131_Level_IQAR","CalcHeatIndex","TargetConcept"
"26683b38-b7ce-40c3-95f0-5badfc9a323d","1-33039b1b941134fae1f2657cd7526fc0","rtosONv1_Galpao","21/06/24,10:57:39",,,,2.71,0.98,2.17,0.4,3.42,0.34,0.7,,,"Boa",,13.333333333333334,0.4,,
"266a5831-6f95-49fb-9563-b7a599e2666d","1-82505d42f4ac279d148b9b86dbc23fc0","rtosONv1_Galpao","21/06/24,09:40:03",,,,3.6,1.23,2.66,0.51,4.09,0.43,0.83,,,"Boa",,17.77777777777778,0.4,,
"267f8061-f3d1-4a8a-ae0e-98355f258396","1-e1f378a1d9c7b34fee7a029f708667c7","rtosONv1_Galpao","21/06/24,12:22:29",,,,2.3,0.86,1.92,0.34,3.08,0.29,0.85,,,"Boa",,8.88888888888889,0.4,,
"2687c8da-96f9-4aee-9a6b-926f6feaa8ca","1-367a03710dc169387b0fd8dd0d8ea668","rtosONv1_Galpao","02/07/24,09:19:45, 961",,,,3.81,1.29,2.78,0.53,4.24,0.45,0.64,,,"Boa",,17.77777777777778,0.4,,
"269902b5-7020-450b-a600-8df501956a79","1-66b33f5f0a42c5ce0d90d9f56ecfb71d","rtosOFFv1_Galpao","21/06/24,12:39:39",,,,3.55,1.22,2.63,0.5,4.05,0.43,0.77,,,"Boa",,17.77777777777778,0.4,,
"269cdfbb-d736-4976-b4c6-8fc126230319","1-c6c3863881f5042b1e978b1881159abb","rtosONv1_Galpao","21/06/24,09:34:46",,,,3.61,1.23,2.67,0.51,4.1,0.43,0.91,,,"Boa",,17.77777777777778,0.4,,
"269e76af-8f96-4d02-9a35-86aea4530c43","1-96e946a486c78747c68831f89b5905b8","rtosONv1_Galpao","21/06/24,11:15:56",,,,2.8,1,2.22,0.41,3.49,0.35,0.68,,,"Boa",,13.333333333333334,0.4,,
"26b3f9ae-c565-4bf2-b66d-218caf0948a9","1-629fed01d5eaa7cd68b01d451513475f","rtosONv1_Galpao","21/06/24,11:20:07",,,,2.71,0.98,2.16,0.4,3.42,0.34,0.67,,,"Boa",,13.333333333333334,0.4,,
"26bd6114-063d-4313-ace1-a32eec7b25fe","1-ab4928f22c0af02f6a5274b9a1b097b7","rtosONv1_Galpao","21/06/24,10:04:32",,,,3.2,1.12,2.45,0.46,3.8,0.39,0.64,,,"Boa",,13.333333333333334,0.4,,
"26ce90cc-ea9a-41c3-bf42-83211099cae1","1-40064e260ffe7ce246269a4e85ffb7ac","rtosOFFv1_Galpao","21/06/24,13:11:34",,,,4.21,1.4,2.99,0.58,4.51,0.49,1.4,,,"Boa",,17.77777777777778,0.4,,
"26d83059-aba3-4080-98b6-4a3962262960","1-2ef907d2ba322ca678ed409751dbf0c7","rtosONv1_Galpao","21/06/24,13:24:27",,,,2.69,0.97,2.15,0.39,3.4,0.34,0.9,,,"Boa",,13.333333333333334,0.4,,
"26ee3e1b-fc86-4ec9-91ae-838481f4f6ff","1-9ffad859b9c96fb8274423c2ec368aee","rtosONv1_Galpao","21/06/24,12:33:47",,,,2.68,0.97,2.15,0.39,3.39,0.34,0.88,,,"Boa",,13.333333333333334,0.4,,
"26ee4986-3e50-47d1-bae6-976f8158a9a4","1-871540827add0f0cec51c69f417d8d93","rtosONv1_Galpao","20/06/24,13:12:05",,,,4.62,1.51,3.19,0.63,4.78,0.53,2.71,,,"Boa",,22.22222222222222,1.2000000000000002,,
"27015f59-102b-4f6f-86e5-5d06156ae312","1-46c8e3c7cf1c5bcb61ea14355b01307b","rtosONv1_Galpao","20/06/24,13:11:40",,,,4.67,1.52,3.22,0.64,4.81,0.54,2.2,,,"Boa",,22.22222222222222,0.8,,
"2708fa8c-76df-4dda-8278-7281278337fb","1-1e161c9ab33ed258f0e4e813624f957a","rtosONv1_Galpao","21/06/24,13:34:52",,,,2.7,0.97,2.16,0.39,3.41,0.34,0.86,,,"Boa",,13.333333333333334,0.4,,
"270b2b83-d674-4dd0-8404-b0759c29ee1e","1-364bc86b85c2ea385467b0e53a0d01d1","rtosONv1_Galpao","02/07/24,09:26:35, 399",,,,3.57,1.22,2.65,0.5,4.07,0.43,0.56,,,"Boa",,17.77777777777778,0.4,,
"270ba6f2-1662-499a-81e1-31f0c529f760","1-b52ca9e96a593c5f727ca400a5b83801","rtosONv1_Galpao","21/06/24,09:34:21",,,,3.65,1.24,2.69,0.51,4.12,0.44,0.91,,,"Boa",,17.77777777777778,0.4,,
"270e9f58-6618-4dea-be0e-d69a13dda83b","1-bf3929013dd5bf68aa5398c0b337014c","rtosONv1_Galpao","02/07/24,09:21:36, 871",,,,3.23,1.13,2.46,0.46,3.82,0.39,0.6,,,"Boa",,13.333333333333334,0.4,,
"270edc5c-12dc-4525-9d60-227119f678a3","1-d37bff61d57287c0ea1b79dbe278de6e","rtosONv1_Galpao","20/06/24,13:04:52",,,,3.86,1.3,2.8,0.54,4.27,0.46,2.14,,,"Boa",,17.77777777777778,0.8,,
"271b7cc1-6864-4721-8879-383f484fd76b","1-1e7991a4c18743439f9642df4df53f82","rtosOFFv1_Galpao","21/06/24,12:03:14",,,,4.5,1.47,3.13,0.62,4.7,0.52,1.61,,,"Boa",,22.22222222222222,0.8,,
"271c6ee6-3b79-4238-92c0-469e624450d2","1-f91f4e152292abe44152bc40aeb96bf0","rtosOFFv1_Galpao","02/07/24,09:54:36, 167",,,,2.84,1.02,2.24,0.41,3.52,0.35,0.73,,,"Boa",,13.333333333333334,0.4,,
"2726f805-29de-439c-8ddd-38698b487b46","1-53c9ac6b1cfa6fcb3884af45850480f3","rtosONv1_Galpao","20/06/24,12:45:30",,,,4.38,1.44,3.07,0.6,4.62,0.51,1.76,,,"Boa",,17.77777777777778,0.8,,
"272f1bc8-ebdb-4197-a591-5a58a0c5f8a2","1-43f28ac10ac7d053a83eefb063deab9f","rtosONv1_Galpao","02/07/24,09:41:33, 088",,,,2.69,0.97,2.15,0.39,3.4,0.34,0.5,,,"Boa",,13.333333333333334,0.4,,
"27526e4e-5c17-42ea-9bca-79ea22e99ae6","1-adefb33428feba463195f4936bf5051f","rtosONv1_Galpao","21/06/24,12:54:43",,,,2.52,0.92,2.05,0.37,3.27,0.32,1.07,,,"Boa",,13.333333333333334,0.4,,
"2773619b-8ba1-4356-bf9c-817b12c51e7a","1-d812c24a179f8f463983b4ae1817f0f9","rtosOFFv1_Galpao","21/06/24,11:59:03",,,,3.95,1.33,2.85,0.55,4.33,0.47,1.75,,,"Boa",,17.77777777777778,0.8,,
"27897cbb-391c-4cfb-8801-c2397e6be9b6","1-5d8bf1b5e3a6d4d3a344fcc3bd2d16e5","rtosONv1_Galpao","21/06/24,10:56:34",,,,2.92,1.04,2.29,0.42,3.58,0.36,0.69,,,"Boa",,13.333333333333334,0.4,,
"27bf4f7a-10e5-4b2d-99e9-51b329a98558","1-b8d44ecd3e67c54d568ee4a1fe1f8c76","rtosONv1_Galpao","21/06/24,10:59:19",,,,1.87,0.73,1.66,0.29,2.71,0.25,0.63,,,"Boa",,8.88888888888889,0.4,,
"27cd2977-8698-40fa-b704-cbddfd068ff6","1-791401cf0f9cfd9ecbe4863d2b5838a0","rtosONv1_Galpao","20/06/24,13:16:22",,,,4.86,1.57,3.31,0.66,4.93,0.56,3.12,,,"Boa",,22.22222222222222,1.2000000000000002,,
"27dbb375-b9f3-45ed-9529-d7c138be3636","1-c3d190e75fcd76760deb566581170fa3","rtosONv1_Galpao","21/06/24,09:37:27",,,,3.56,1.22,2.64,0.5,4.06,0.43,0.84,,,"Boa",,17.77777777777778,0.4,,
"27ec143a-6775-424e-aaa8-5cac860b5b41","1-57a0788c68d67919d65909fb976512d4","rtosONv1_Galpao","21/06/24,10:26:44",,,,2.92,1.04,2.29,0.42,3.58,0.36,0.62,,,"Boa",,13.333333333333334,0.4,,
"27fba68b-5ccd-4821-8e20-f075ca9a6fe6","1-eaa73ccb10c1427ef82f02a6d5c73a08","rtosONv1_Galpao","21/06/24,12:06:30",,,,2.36,0.88,1.96,0.35,3.14,0.3,0.77,,,"Boa",,8.88888888888889,0.4,,
"27fc6093-f70f-4e82-89a5-df89da406f97","1-a6f9513f3c4e87a700f450d531d63cba","rtosONv1_Galpao","21/06/24,11:43:41",,,,2.74,0.99,2.18,0.4,3.44,0.34,0.79,,,"Boa",,13.333333333333334,0.4,,
"2804fd6e-b1a6-4fe8-acae-7e8fb55f40bb","1-8037771b4e94d9444f1ceab362db4b05","rtosOFFv1_Galpao","21/06/24,10:19:32",,,,7.85,2.31,4.69,1,6.67,0.84,0.99,,,"Boa",,35.55555555555556,0.4,,
"28061aa7-dac4-4fba-ac62-b1d7f1e5fa4b","1-4ace4fd94d0f6f1c8afe3c3c4adc8b4d","rtosONv1_Galpao","21/06/24,10:48:59",,,,2.74,0.99,2.18,0.4,3.44,0.34,0.63,,,"Boa",,13.333333333333334,0.4,,
"2807fc8d-cec2-49ec-bb8c-03b1fea78696","1-502e0e66b3d7e156842024f8df7c66d5","rtosOFFv1_Galpao","20/06/24,13:34:35",,,,3.71,1.26,2.72,0.52,4.17,0.44,1.41,,,"Boa",,17.77777777777778,0.4,,
"280950bd-9031-4e7f-968b-699f8e0310b2","1-f1bbae693413abea5d0b07eedee0ad7a","rtosONv1_Galpao","21/06/24,10:28:09",,,,2.97,1.05,2.32,0.43,3.62,0.37,0.61,,,"Boa",,13.333333333333334,0.4,,
"281dfbe6-5f77-4267-ab20-4088cbb1d161","1-e984c1552dbb8c74e3321abe35c6d2f0","rtosOFFv1_Galpao","21/06/24,13:28:29",,,,4.54,1.49,3.15,0.62,4.73,0.53,1.47,,,"Boa",,22.22222222222222,0.4,,
"2828de22-db79-49f7-8e89-9d98e18b54ef","1-27099990874df510f082fa81211743a4","rtosONv1_Galpao","21/06/24,10:50:19",,,,2.66,0.96,2.14,0.39,3.38,0.33,0.65,,,"Boa",,13.333333333333334,0.4,,
"282e3ef9-8f41-4f17-b3bb-8c7da391a0cc","1-88b772bfbc0f7baff873bb17d2ca4fc8","rtosONv1_Galpao","20/06/24,13:34:35",,,,6.07,1.88,3.89,0.8,5.67,0.68,3.01,,,"Boa",,26.666666666666668,1.2000000000000002,,
"283f5b82-5ca6-4b06-b26d-959d3b172ff4","1-16f260c1b414e6d6128a8cc17c5d836f","rtosONv1_Galpao","21/06/24,10:24:31",,,,2.83,1.02,2.24,0.41,3.52,0.35,0.62,,,"Boa",,13.333333333333334,0.4,,
"2854461c-e6c4-43cd-b699-ea5ace5426b5","1-4225cc59b00dbd320a10a2393dfd93f2","rtosONv1_Galpao","21/06/24,09:39:59",,,,3.39,1.17,2.55,0.48,3.93,0.41,0.85,,,"Boa",,13.333333333333334,0.4,,
"285e80f1-d575-4f4c-af9d-80478ebbf9b3","1-c3c0f91779ff7d53bac7e55a3417d1bf","rtosONv1_Galpao","21/06/24,12:55:49",,,,2.5,0.92,2.04,0.37,3.25,0.32,1.02,,,"Boa",,13.333333333333334,0.4,,
"285fa403-17e0-47a6-82f1-45b795d8fde4","1-b4fadb6dff7095bee244300baa41e9dd","rtosONv1_Galpao","21/06/24,13:23:47",,,,2.83,1.02,2.24,0.41,3.52,0.35,0.9,,,"Boa",,13.333333333333334,0.4,,
"286db41a-8171-4935-9e02-2d34f2833317","1-dc57c0a91c3baf19c0ee97e5c7954cbe","rtosOFFv1_Galpao","20/06/24,12:48:24",,,,11.27,3.1,6.11,1.38,8.37,1.15,1.3,,,"Moderada",,80,0.4,,
"2887f8e2-9522-4f8c-b406-5b65f742126f","1-702e6e24c2508d53c23bec1300ef5c45","rtosOFFv1_Galpao","20/06/24,13:20:06",,,,3.89,1.31,2.82,0.54,4.29,0.46,0.64,,,"Boa",,17.77777777777778,0.4,,
"28a01c98-7f6b-41d4-a98a-0da2184722ad","1-8fa06b97fc9bb6f0f9eeaa87a73ce2ab","rtosONv1_Galpao","21/06/24,10:03:55",,,,3.01,1.07,2.34,0.43,3.65,0.37,0.63,,,"Boa",,13.333333333333334,0.4,,
"28a05540-56cb-459d-a951-7cc3996bd41c","1-ac83470072fbc16ba7717bf78c13cc81","rtosONv1_Galpao","02/07/24,09:17:40, 561",,,,2.19,0.82,1.85,0.33,2.99,0.28,0.55,,,"Boa",,8.88888888888889,0.4,,
"28a2cc59-0711-4dba-b557-3d2bd7f5fd80","1-24c3601df20a3dfe669ebb0ee59b4fd2","rtosONv1_Galpao","20/06/24,12:48:16",,,,4.54,1.49,3.15,0.62,4.73,0.53,1.75,,,"Boa",,22.22222222222222,0.8,,
"28b38483-4ef4-44dd-afe3-eb7c416e2298","1-d4d392abad0cff1a62082bd7a20697e8","rtosONv1_Galpao","02/07/24,09:51:08, 551",,,,2.87,1.03,2.26,0.42,3.55,0.36,0.52,,,"Boa",,13.333333333333334,0.4,,
"28b867c1-ead4-4257-b738-941abde6072d","1-abeec2a5a4f4317a3b7a80d32c1eb517","rtosONv1_Galpao","21/06/24,11:24:23",,,,2.76,0.99,2.2,0.4,3.46,0.34,0.69,,,"Boa",,13.333333333333334,0.4,,
"28b8fd55-5a47-4a99-875b-7a1d78e6ca09","1-a56328bbf7240dc597d51b4162689a55","rtosONv1_Galpao","21/06/24,12:50:52",,,,2.38,0.88,1.97,0.35,3.15,0.3,0.98,,,"Boa",,8.88888888888889,0.4,,
"28ba3bca-c20e-43ba-84e7-6a8005bca64a","1-a1ac6f64f3a07e025a238d6a61aded70","rtosOFFv1_Galpao","20/06/24,12:55:35",,,,5.05,1.62,3.41,0.68,5.05,0.58,1.63,,,"Boa",,22.22222222222222,0.8,,
"28d06656-919d-4ae7-83d0-864b39460ba6","1-7a723f290cde7de21afbcbc0bcb1668c","rtosONv1_Galpao","21/06/24,13:59:01",,,,2.57,0.94,2.09,0.38,3.31,0.32,0.84,,,"Boa",,13.333333333333334,0.4,,
"28d0b1e1-56e5-4658-b934-3e2c0654e4f7","1-e59ca3c004df27b4c458eb59139f0194","rtosOFFv1_Galpao","20/06/24,13:03:40",,,,3.68,1.25,2.71,0.52,4.14,0.44,1.7,,,"Boa",,17.77777777777778,0.8,,
"28e5e9c3-eb80-4a67-b723-fe34afafad06","1-d549a0b0bd67987ab3e977c6ff15ac58","rtosONv1_Galpao","21/06/24,13:33:52",,,,2.38,0.88,1.97,0.35,3.15,0.3,0.87,,,"Boa",,8.88888888888889,0.4,,
"28f95c05-b9a0-4322-9a49-8b1eea534865","1-b3eecc13e89667e5c4419b594b784544","rtosONv1_Galpao","20/06/24,13:31:04",,,,6.14,1.9,3.93,0.81,5.72,0.68,3.07,,,"Boa",,26.666666666666668,1.2000000000000002,,
"29035ea9-3fa1-47aa-b607-d11eb8455d1b","1-6e058e2234e79c4cfcc58610631263a8","rtosONv1_Galpao","21/06/24,11:26:14",,,,2.28,0.85,1.91,0.34,3.07,0.29,0.7,,,"Boa",,8.88888888888889,0.4,,
"29077615-0b65-4668-96ba-5387f8cc64e6","1-4fe7ce32db3e836351003ac5720fe811","rtosOFFv1_Galpao","21/06/24,09:51:34",,,,12.3,3.32,6.5,1.49,8.84,1.24,1.45,,,"Ruim",,81,0.4,,
"290c50e2-78de-482b-9f54-76bb20932315","1-45816efdaac72b28d9eeeb662c205d9f","rtosOFFv1_Galpao","21/06/24,12:03:22",,,,4.2,1.39,2.98,0.58,4.5,0.49,1.32,,,"Boa",,17.77777777777778,0.4,,
"29257e02-221e-421c-ab37-1c6c5ed7ad4a","1-0937c01012469eee0995ee2c8ce0c5b0","rtosOFFv1_Galpao","20/06/24,12:50:01",,,,14.33,3.76,7.27,1.7,9.73,1.41,1.12,,,"Muito Ruim",,121,0.4,,
"294247c9-ed29-42ee-986e-0fcfe7055e93","1-f08faf9ae1022b7838dc7b784938f732","rtosONv1_Galpao","21/06/24,11:25:23",,,,2.44,0.9,2.01,0.36,3.2,0.31,0.66,,,"Boa",,8.88888888888889,0.4,,
"29428ee4-dec3-4c5d-a182-683cfc5c0db9","1-24dcbae8b44578112342af738c20fa9d","rtosONv1_Galpao","21/06/24,11:30:34",,,,2.67,0.97,2.14,0.39,3.39,0.33,0.68,,,"Boa",,13.333333333333334,0.4,,
"2947b715-3537-49da-9e8b-f762fe87d93f","1-ecd68e9e526aad883178324741d55efc","rtosONv1_Galpao","21/06/24,12:08:56",,,,2.71,0.98,2.17,0.4,3.42,0.34,0.8,,,"Boa",,13.333333333333334,0.4,,
"295a1a8d-dbec-4a8d-bcb4-2dbf1162ac5a","1-57448ca3e8c5b77bf5c40e00516205ac","rtosONv1_Galpao","21/06/24,09:46:10",,,,3.43,1.18,2.57,0.49,3.96,0.41,0.79,,,"Boa",,13.333333333333334,0.4,,
"296e0682-c900-477b-a3a8-b0bf386d5862","1-1de94e6c5d2d9e78fa3826a0f52ebbd0","rtosOFFv1_Galpao","21/06/24,13:04:10",,,,4.06,1.36,2.91,0.56,4.41,0.48,1.4,,,"Boa",,17.77777777777778,0.4,,
"29703fff-0d1f-4312-aa35-a58c26eab29a","1-a60a1ac947b6bc53cc779c4fe950762c","rtosONv1_Galpao","21/06/24,10:17:27",,,,2.99,1.06,2.33,0.43,3.64,0.37,0.6,,,"Boa",,13.333333333333334,0.4,,
"29739244-8a4e-48cf-9f0d-6e46248d0c7d","1-b152052513fa5c42dc089b10f7035a26","rtosOFFv1_Galpao","20/06/24,13:22:49",,,,3.72,1.26,2.73,0.52,4.17,0.44,1.65,,,"Boa",,17.77777777777778,0.8,,
"2975b973-4a92-494e-bea4-ca8424f88e06","1-fa13b81cbc2c00b6dfaad09d533bdf8c","rtosONv1_Galpao","21/06/24,13:02:21",,,,2.72,0.98,2.17,0.4,3.43,0.34,0.94,,,"Boa",,13.333333333333334,0.4,,
"2978a7dc-d29c-45ff-a3d8-d97ae740c56d","1-f1a846e9dcf2382563615d55d59b5be6","rtosONv1_Galpao","21/06/24,11:24:48",,,,2.45,0.9,2.01,0.36,3.21,0.31,0.66,,,"Boa",,8.88888888888889,0.4,,
"297c7d48-89cd-4189-884e-a2da8f2babb6","1-e544be1542ae7a6c2c4f2f3749309a9a","rtosOFFv1_Galpao","21/06/24,12:53:06",,,,3.94,1.32,2.84,0.55,4.32,0.47,1.4,,,"Boa",,17.77777777777778,0.4,,
"29809a4c-5f43-4766-bf93-b1194bf82c23","1-bd3a18ecbdf26017074631b79e40a38a","rtosONv1_Galpao","21/06/24,11:53:40",,,,2.74,0.99,2.18,0.4,3.44,0.34,0.77,,,"Boa",,13.333333333333334,0.4,,
"298a40a0-1538-4e46-8800-964abeff4f53","1-ac7a3412fe102602817018d614239d44","rtosOFFv1_Galpao","21/06/24,13:53:05",,,,4.53,1.48,3.14,0.62,4.72,0.53,0.77,,,"Boa",,22.22222222222222,0.4,,
"299576bd-b77c-409d-b05e-f5ebf7a72714","1-c49b6b18ae316dbd582a418f7fce0555","rtosOFFv1_Galpao","21/06/24,13:46:23",,,,4.65,1.51,3.21,0.63,4.8,0.54,1.31,,,"Boa",,22.22222222222222,0.4,,
"29a04035-1c6c-4581-8504-9ae465cf4fb8","1-d1a0c0a6f56ae1856f694ca6a5fcdf28","rtosONv1_Galpao","21/06/24,09:58:13",,,,3.35,1.16,2.53,0.48,3.91,0.41,0.66,,,"Boa",,13.333333333333334,0.4,,
"29a068c3-bea6-48e5-8223-68cfbc4161fb","1-0d6ff81115fc86b66729a4e618c9af03","rtosONv1_Galpao","21/06/24,11:24:28",,,,2.52,0.92,2.05,0.37,3.27,0.32,0.69,,,"Boa",,13.333333333333334,0.4,,
"29b5b739-254f-4dd6-ac90-0d682619c1f6","1-91229c19c2ded1bceb61ac8a9a5803dd","rtosOFFv1_Galpao","21/06/24,11:03:42",,,,4.63,1.51,3.2,0.63,4.79,0.54,2.05,,,"Boa",,22.22222222222222,0.8,,
"29b767ec-a77e-408d-b157-a0c2c7460c93","1-2a989d7c8c6daa80e2167f957c1fdae3","rtosONv1_Galpao","21/06/24,13:08:17",,,,2.73,0.99,2.18,0.4,3.44,0.34,0.95,,,"Boa",,13.333333333333334,0.4,,
"29bcda81-7eeb-4fe0-a07d-93107650f9d7","1-801e466ee932b0cded0ccc131b743545","rtosONv1_Galpao","21/06/24,13:40:13",,,,2.77,1,2.2,0.4,3.47,0.35,0.84,,,"Boa",,13.333333333333334,0.4,,
"29bdeb6f-5612-4bc6-9c1e-f80117b5f406","1-3741e2efe26153c5b114d2dfed9f1e50","rtosONv1_Galpao","21/06/24,10:12:55",,,,3.03,1.07,2.35,0.44,3.67,0.37,0.62,,,"Boa",,13.333333333333334,0.4,,
"29c99964-f7f4-4966-9a64-a12d83565eb3","1-62a89130439d488221345d97e4e7740c","rtosONv1_Galpao","21/06/24,10:07:33",,,,3.02,1.07,2.34,0.43,3.66,0.37,0.61,,,"Boa",,13.333333333333334,0.4,,
"29d904b8-67de-4d84-8cca-bc4dbca87bc6","1-0d26e2ea0b71161ea238ebf6d17da974","rtosOFFv1_Galpao","21/06/24,11:27:08",,,,4.67,1.52,3.22,0.64,4.81,0.54,2.15,,,"Boa",,22.22222222222222,0.8,,
"29eab5ee-a816-4c27-aa43-c8aa19f1728f","1-7242dae396eda2218928f58dbf6a7f07","rtosOFFv1_Galpao","21/06/24,11:59:29",,,,4.1,1.37,2.93,0.57,4.43,0.48,1.51,,,"Boa",,17.77777777777778,0.8,,
"29ee70f9-236e-4fbd-aa49-95d9fac197a4","1-639926e8d05ff7f3dc108ab75ab69455","rtosONv1_Galpao","21/06/24,13:10:58",,,,2.67,0.97,2.14,0.39,3.39,0.33,0.93,,,"Boa",,13.333333333333334,0.4,,
"29ef0828-bc1e-4e2f-a164-c48722fc7885","1-7ea2647ee624f856dc8787d580aa5b74","rtosONv1_Galpao","21/06/24,11:18:31",,,,2.56,0.94,2.08,0.38,3.3,0.32,0.67,,,"Boa",,13.333333333333334,0.4,,
"29f556c8-68f5-4193-b6b8-2244076f9c89","1-ef14f5e9af066a50e595acbf8833c04f","rtosONv1_Galpao","21/06/24,13:33:57",,,,2.53,0.93,2.06,0.37,3.27,0.32,0.87,,,"Boa",,13.333333333333334,0.4,,
"2a28afc5-0c91-4ae4-a3ba-47329f10392f","1-081c043385dcbee939a7575e78c10af6","rtosONv1_Galpao","21/06/24,13:20:41",,,,2.66,0.96,2.14,0.39,3.38,0.33,0.9,,,"Boa",,13.333333333333334,0.4,,
"2a2b1726-5f2a-49bb-9804-856e71fecbc5","1-74ce9fc7f4e954422f852507ff918dc7","rtosOFFv1_Galpao","21/06/24,12:18:37",,,,4.04,1.35,2.9,0.56,4.4,0.48,1.67,,,"Boa",,17.77777777777778,0.8,,
"2a313799-8e96-451b-8916-e32ab5874c81","1-a39cdfbbc8b26087ca5a0b8d996b9fd5","rtosOFFv1_Galpao","21/06/24,13:27:41",,,,4.44,1.46,3.1,0.61,4.66,0.52,1.32,,,"Boa",,17.77777777777778,0.4,,
"2a3ab5ce-2ac8-43e4-a560-65fdaf0eacdb","1-482a7fa6acd4101dc4739051620bee4b","rtosOFFv1_Galpao","02/07/24,09:19:58, 127",,,,2.8,1.01,2.22,0.41,3.49,0.35,1.96,,,"Boa",,13.333333333333334,0.8,,
"2a3bd4b8-b488-472c-aca7-c30a7821b4ed","1-4af6784b09a9902099118f59abcbaec0","rtosOFFv1_Galpao","21/06/24,13:17:40",,,,4.42,1.45,3.09,0.61,4.65,0.51,0.72,,,"Boa",,17.77777777777778,0.4,,
"2a54bffc-972d-4480-8e23-390ee5d26994","1-7833274486d2725b7b4b78c889b284fd","rtosOFFv1_Galpao","20/06/24,12:56:47",,,,3.95,1.33,2.85,0.55,4.33,0.47,0.86,,,"Boa",,17.77777777777778,0.4,,
"2a568daf-18a8-4855-8701-d47e67194aa5","1-7a12021d6732a8a96ffd73f9f72c9591","rtosONv1_Galpao","21/06/24,12:49:02",,,,2.69,0.97,2.15,0.39,3.4,0.34,0.99,,,"Boa",,13.333333333333334,0.4,,
"2a59d30c-7adb-42c1-a4df-142b935806ec","1-615382bb7a1760cfa2cfd930b7c838d5","rtosOFFv1_Galpao","21/06/24,12:04:19",,,,4.29,1.42,3.02,0.59,4.56,0.5,1.47,,,"Boa",,17.77777777777778,0.4,,
"2a5a8a10-251c-4b60-8f09-9f6c950974b2","1-65e05caec59062b287d23d2bc0cd4e6e","rtosOFFv1_Galpao","20/06/24,13:14:55",,,,3.88,1.31,2.81,0.54,4.28,0.46,1.13,,,"Boa",,17.77777777777778,0.4,,
"2a5c471e-d1fc-4541-a552-7394e94168ba","1-32e87b6f4db924937a4366189ee55015","rtosONv1_Galpao","21/06/24,13:30:21",,,,2.65,0.96,2.13,0.39,3.37,0.33,0.88,,,"Boa",,13.333333333333334,0.4,,
"2a6146e5-a51b-4454-b19d-0d476cf871f0","1-aa4f96af59aa3a2635af52f51d9fb886","rtosONv1_Galpao","02/07/24,09:21:16, 185",,,,3.27,1.14,2.48,0.47,3.85,0.4,0.6,,,"Boa",,13.333333333333334,0.4,,
"2a672dfb-fc2f-4e5b-aa2a-484a4062b217","1-3a56ca4e1eaacd9b431b32af494bcb27","rtosONv1_Galpao","20/06/24,12:58:50",,,,3.8,1.29,2.77,0.53,4.23,0.45,2.13,,,"Boa",,17.77777777777778,0.8,,
"2a67ad1a-1516-4106-875a-680dc8b0d12a","1-6c5a1501ea66181e4581ae865cf3a9e2","rtosOFFv1_Galpao","02/07/24,09:39:57, 049",,,,2.26,0.85,1.9,0.34,3.06,0.29,0.67,,,"Boa",,8.88888888888889,0.4,,
"2a6b99c3-c5e7-4182-ab27-c22914a1256d","1-1ee3778b240ac4ff742d99806532d6ba","rtosOFFv1_Galpao","21/06/24,10:33:24",,,,6.29,1.93,4,0.83,5.8,0.7,1.35,,,"Boa",,26.666666666666668,0.4,,
"2a6c7678-8cb1-47f7-9937-b7fd633afa4a","1-c913c959ad2c5511c1da835addfe25ed","rtosONv1_Galpao","02/07/24,09:55:36, 175",,,,2.94,1.05,2.3,0.43,3.6,0.36,0.52,,,"Boa",,13.333333333333334,0.4,,
"2a73636e-d56b-4d6d-a14f-c1acb2e7adbf","1-3f6c11822be17cccff8af9785f49b29f","rtosOFFv1_Galpao","20/06/24,12:48:56",,,,11.43,3.13,6.17,1.39,8.44,1.16,0.62,,,"Moderada",,80,0.4,,
"2a7430a6-c664-4ffd-87f5-514dda06282c","1-085653feaad743eba7765d8579440ed0","rtosOFFv1_Galpao","02/07/24,09:38:04, 552",,,,2.24,0.84,1.89,0.33,3.03,0.29,0.64,,,"Boa",,8.88888888888889,0.4,,
"2a76e72d-606f-4939-b949-5f7edfad027b","1-8778cfb188b3168c9f96d23044d00dd0","rtosONv1_Galpao","21/06/24,10:51:55",,,,2.66,0.96,2.14,0.39,3.38,0.33,0.67,,,"Boa",,13.333333333333334,0.4,,
"2a7bfd9c-0256-4dac-a072-2bf08d3077d4","1-883f465223ec7c7fd6046fad9aa074e3","rtosONv1_Galpao","21/06/24,12:03:54",,,,2.83,1.02,2.24,0.41,3.52,0.35,0.78,,,"Boa",,13.333333333333334,0.4,,
"2a7eef6d-0dea-48f9-8089-692245245d66","1-094051a201ea942d9503672e2733f3bc","rtosONv1_Galpao","21/06/24,12:49:57",,,,2.68,0.97,2.15,0.39,3.39,0.34,1,,,"Boa",,13.333333333333334,0.4,,
